service_date,station_name,gated_entries
2020-06-08,Oak Grove,703.0
2020-06-08,Orient Heights,1214.0
2020-06-08,Park Street,1387.0
2020-06-08,Porter,685.0
2020-06-08,Prudential,222.0
2020-06-08,Quincy Adams,490.0
2020-06-08,Quincy Center,1350.0
2020-06-08,Revere Beach,980.0
2020-06-08,Riverside,12.0
2020-06-08,Roxbury Crossing,603.0
2020-06-08,Ruggles,1294.0
2020-06-08,Savin Hill,393.0
2020-06-08,Shawmut,500.0
2020-06-08,South Station,2063.0
2020-06-08,State Street,1586.0
2020-06-08,Stony Brook,382.0
2020-06-08,Suffolk Downs,188.0
2020-06-08,Sullivan Square,1726.0
2020-06-08,Symphony,168.0
2020-06-08,Tufts Medical Center,1085.0
2020-06-08,Wellington,1056.0
2020-06-08,Wollaston,561.0
2020-06-08,Wonderland,1627.0
2020-06-08,Wood Island,472.0
2020-06-08,World Trade Center,108.0
2020-06-09,Airport,1719.0
2020-06-09,Alewife,989.0
2020-06-09,Andrew,1481.0
2020-06-09,Aquarium,704.0
2020-06-09,Arlington,493.0
2020-06-09,Ashmont,1966.0
2020-06-09,Assembly,485.0
2020-06-09,Back Bay,1391.0
2020-06-09,Beachmont,885.0
2020-06-09,Bowdoin,539.0
2020-06-09,Boylston,561.0
2020-06-09,Braintree,723.0
2020-06-09,Broadway,901.0
2020-06-09,Central,1839.0
2020-06-09,Charles/MGH,2164.0
2020-06-09,Chinatown,714.0
2020-06-09,Community College,449.0
2020-06-09,Copley,1002.0
2020-06-09,Courthouse,293.0
2020-06-09,Davis,896.0
2020-06-09,Downtown Crossing,2381.0
2020-06-09,Fields Corner,1131.0
2020-06-09,Forest Hills,2465.0
2020-06-09,Government Center,836.0
2020-06-09,Green Street,326.0
2020-06-09,Harvard,1540.0
2020-06-09,Haymarket,1867.0
2020-06-09,Hynes Convention Center,552.0
2020-06-09,JFK/UMass,1003.0
2020-06-09,Jackson Square,1139.0
2020-06-09,Kendall/MIT,1095.0
2020-06-09,Kenmore,967.0
2020-06-09,Malden Center,1841.0
2020-06-09,Massachusetts Avenue,965.0
2020-06-09,Maverick,2787.0
2020-06-09,North Quincy,775.0
2020-06-09,North Station,2210.0
2020-06-09,Oak Grove,658.0
2020-06-09,Orient Heights,1152.0
2020-06-09,Park Street,1549.0
2020-06-09,Porter,675.0
2020-06-09,Prudential,198.0
2020-06-09,Quincy Adams,463.0
2020-06-09,Quincy Center,1374.0
2020-06-09,Revere Beach,773.0
2020-06-09,Riverside,1.0
2020-06-09,Roxbury Crossing,709.0
2020-06-09,Ruggles,1292.0
2020-06-09,Savin Hill,394.0
2020-06-09,Shawmut,489.0
2020-06-09,South Station,1995.0
2020-06-09,State Street,1522.0
2020-06-09,Stony Brook,400.0
2020-06-09,Suffolk Downs,179.0
2020-06-09,Sullivan Square,1827.0
2020-06-09,Symphony,169.0
2020-06-09,Tufts Medical Center,1047.0
2020-06-09,Wellington,1113.0
2020-06-09,Wollaston,598.0
2020-06-09,Wonderland,1675.0
2020-06-09,Wood Island,489.0
2020-06-09,World Trade Center,108.0
2020-06-10,Airport,1839.0
2020-06-10,Alewife,1025.0
2020-06-10,Andrew,1294.0
2020-06-10,Aquarium,833.0
2020-06-10,Arlington,491.0
2020-06-10,Ashmont,2145.0
2020-06-10,Assembly,550.0
2020-06-10,Back Bay,1492.0
2020-06-10,Beachmont,902.0
2020-06-10,Bowdoin,575.0
2020-06-10,Boylston,527.0
2020-06-10,Braintree,728.0
2020-06-10,Broadway,964.0
2020-06-10,Central,1947.0
2020-06-10,Charles/MGH,2315.0
2020-06-10,Chinatown,670.0
2020-06-10,Community College,476.0
2020-06-10,Copley,1020.0
2020-06-10,Courthouse,308.0
2020-06-10,Davis,1046.0
2020-06-10,Downtown Crossing,2349.0
2020-06-10,Fields Corner,1138.0
2020-06-10,Forest Hills,2546.0
2020-06-10,Government Center,1070.0
2020-06-10,Green Street,356.0
2020-06-10,Harvard,1661.0
2020-06-10,Haymarket,2061.0
2020-06-10,Hynes Convention Center,567.0
2020-06-10,JFK/UMass,994.0
2020-06-10,Jackson Square,1137.0
2020-06-10,Kendall/MIT,1148.0
2020-06-10,Kenmore,1012.0
2020-06-10,Malden Center,1886.0
2020-06-10,Massachusetts Avenue,1072.0
2020-06-10,Maverick,2964.0
2020-06-10,North Quincy,746.0
2020-06-10,North Station,2244.0
2020-06-10,Oak Grove,706.0
2020-06-10,Orient Heights,1203.0
2020-06-10,Park Street,1611.0
2020-06-10,Porter,726.0
2020-06-10,Prudential,203.0
2020-06-10,Quincy Adams,522.0
2020-06-10,Quincy Center,1468.0
2020-06-10,Revere Beach,988.0
2020-06-10,Riverside,4.0
2020-06-10,Roxbury Crossing,707.0
2020-06-10,Ruggles,1321.0
2020-06-10,Savin Hill,434.0
2020-06-10,Shawmut,465.0
2020-06-10,South Station,2076.0
2020-06-10,State Street,1866.0
2020-06-10,Stony Brook,453.0
2020-06-10,Suffolk Downs,187.0
2020-06-10,Sullivan Square,1764.0
2020-06-10,Symphony,203.0
2020-06-10,Tufts Medical Center,1032.0
2020-06-10,Wellington,1061.0
2020-06-10,Wollaston,581.0
2020-06-10,Wonderland,1623.0
2020-06-10,Wood Island,528.0
2020-06-10,World Trade Center,125.0
2020-06-11,Airport,1645.0
2020-06-11,Alewife,948.0
2020-06-11,Andrew,1368.0
2020-06-11,Aquarium,710.0
2020-06-11,Arlington,522.0
2020-06-11,Ashmont,2012.0
2020-06-11,Assembly,461.0
2020-06-11,Back Bay,1412.0
2020-06-11,Beachmont,780.0
2020-06-11,Bowdoin,525.0
2020-06-11,Boylston,489.0
2020-06-11,Braintree,726.0
2020-06-11,Broadway,905.0
2020-06-11,Central,1904.0
2020-06-11,Charles/MGH,2233.0
2020-06-11,Chinatown,690.0
2020-06-11,Community College,438.0
2020-06-11,Copley,975.0
2020-06-11,Courthouse,326.0
2020-06-11,Davis,1027.0
2020-06-11,Downtown Crossing,2269.0
2020-06-11,Fields Corner,1161.0
2020-06-11,Forest Hills,2408.0
2020-06-11,Government Center,940.0
2020-06-11,Green Street,330.0
2020-06-11,Harvard,1534.0
2020-06-11,Haymarket,1945.0
2020-06-11,Hynes Convention Center,540.0
2020-06-11,JFK/UMass,930.0
2020-06-11,Jackson Square,1087.0
2020-06-11,Kendall/MIT,1114.0
2020-06-11,Kenmore,962.0
2020-06-11,Malden Center,1758.0
2020-06-11,Massachusetts Avenue,1002.0
2020-06-11,Maverick,2647.0
2020-06-11,North Quincy,722.0
2020-06-11,North Station,2166.0
2020-06-11,Oak Grove,676.0
2020-06-11,Orient Heights,974.0
2020-06-11,Park Street,1292.0
2020-06-11,Porter,652.0
2020-06-11,Prudential,206.0
2020-06-11,Quincy Adams,448.0
2020-06-11,Quincy Center,1207.0
2020-06-11,Revere Beach,721.0
2020-06-11,Riverside,6.0
2020-06-11,Roxbury Crossing,627.0
2020-06-11,Ruggles,1289.0
2020-06-11,Savin Hill,368.0
2020-06-11,Shawmut,457.0
2020-06-11,South Station,2000.0
2020-06-11,State Street,1635.0
2020-06-11,Stony Brook,363.0
2020-06-11,Suffolk Downs,182.0
2020-06-11,Sullivan Square,1720.0
2020-06-11,Symphony,203.0
2020-06-11,Tufts Medical Center,997.0
2020-06-11,Wellington,1002.0
2020-06-11,Wollaston,583.0
2020-06-11,Wonderland,1635.0
2020-06-11,Wood Island,467.0
2020-06-11,World Trade Center,121.0
2020-06-12,Airport,2093.0
2020-06-12,Alewife,973.0
2020-06-12,Andrew,1536.0
2020-06-12,Aquarium,985.0
2020-06-12,Arlington,598.0
2020-06-12,Ashmont,2212.0
2020-06-12,Assembly,714.0
2020-06-12,Back Bay,1559.0
2020-06-12,Beachmont,970.0
2020-06-12,Bowdoin,588.0
2020-06-12,Boylston,561.0
2020-06-12,Braintree,745.0
2020-06-12,Broadway,995.0
2020-06-12,Central,2104.0
2020-06-12,Charles/MGH,2286.0
2020-06-12,Chinatown,764.0
2020-06-12,Community College,510.0
2020-06-12,Copley,1197.0
2020-06-12,Courthouse,328.0
2020-06-12,Davis,1169.0
2020-06-12,Downtown Crossing,2633.0
2020-06-12,Fields Corner,1391.0
2020-06-12,Forest Hills,2660.0
2020-06-12,Government Center,943.0
2020-06-12,Green Street,380.0
2020-06-12,Harvard,1792.0
2020-06-12,Haymarket,2451.0
2020-06-12,Hynes Convention Center,714.0
2020-06-12,JFK/UMass,1208.0
2020-06-12,Jackson Square,1237.0
2020-06-12,Kendall/MIT,1261.0
2020-06-12,Kenmore,1100.0
2020-06-12,Malden Center,1991.0
2020-06-12,Massachusetts Avenue,1143.0
2020-06-12,Maverick,3381.0
2020-06-12,North Quincy,807.0
2020-06-12,North Station,2454.0
2020-06-12,Oak Grove,735.0
2020-06-12,Orient Heights,1284.0
2020-06-12,Park Street,1614.0
2020-06-12,Porter,743.0
2020-06-12,Prudential,251.0
2020-06-12,Quincy Adams,504.0
2020-06-12,Quincy Center,1462.0
2020-06-12,Revere Beach,966.0
2020-06-12,Riverside,3.0
2020-06-12,Roxbury Crossing,730.0
2020-06-12,Ruggles,1396.0
2020-06-12,Savin Hill,473.0
2020-06-12,Shawmut,524.0
2020-06-12,South Station,2154.0
2020-06-12,State Street,1847.0
2020-06-12,Stony Brook,431.0
2020-06-12,Suffolk Downs,217.0
2020-06-12,Sullivan Square,1900.0
2020-06-12,Symphony,215.0
2020-06-12,Tufts Medical Center,1066.0
2020-06-12,Wellington,1143.0
2020-06-12,Wollaston,638.0
2020-06-12,Wonderland,1858.0
2020-06-12,Wood Island,602.0
2020-06-12,World Trade Center,140.0
2020-06-13,Airport,1639.0
2020-06-13,Alewife,777.0
2020-06-13,Andrew,1060.0
2020-06-13,Aquarium,872.0
2020-06-13,Arlington,414.0
2020-06-13,Ashmont,1524.0
2020-06-13,Assembly,676.0
2020-06-13,Back Bay,1148.0
2020-06-13,Beachmont,717.0
2020-06-13,Bowdoin,257.0
2020-06-13,Boylston,471.0
2020-06-13,Braintree,400.0
2020-06-13,Broadway,734.0
2020-06-13,Central,1682.0
2020-06-13,Charles/MGH,938.0
2020-06-13,Chinatown,649.0
2020-06-13,Community College,377.0
2020-06-13,Copley,967.0
2020-06-13,Courthouse,248.0
2020-06-13,Davis,943.0
2020-06-13,Downtown Crossing,1864.0
2020-06-13,Fields Corner,1064.0
2020-06-13,Forest Hills,1747.0
2020-06-13,Government Center,558.0
2020-06-13,Green Street,274.0
2020-06-13,Harvard,1365.0
2020-06-13,Haymarket,2097.0
2020-06-13,Hynes Convention Center,621.0
2020-06-13,JFK/UMass,779.0
2020-06-13,Jackson Square,896.0
2020-06-13,Kendall/MIT,667.0
2020-06-13,Kenmore,765.0
2020-06-13,Malden Center,1452.0
2020-06-13,Massachusetts Avenue,724.0
2020-06-13,Maverick,2668.0
2020-06-13,North Quincy,505.0
2020-06-13,North Station,1543.0
2020-06-13,Oak Grove,548.0
2020-06-13,Orient Heights,1025.0
2020-06-13,Park Street,1296.0
2020-06-13,Porter,688.0
2020-06-13,Prudential,202.0
2020-06-13,Quincy Adams,278.0
2020-06-13,Quincy Center,1106.0
2020-06-13,Revere Beach,771.0
2020-06-13,Riverside,4.0
2020-06-13,Roxbury Crossing,775.0
2020-06-13,Ruggles,955.0
2020-06-13,Savin Hill,335.0
2020-06-13,Shawmut,316.0
2020-06-13,South Station,1266.0
2020-06-13,State Street,1178.0
2020-06-13,Stony Brook,337.0
2020-06-13,Suffolk Downs,154.0
2020-06-13,Sullivan Square,1370.0
2020-06-13,Symphony,165.0
2020-06-13,Tufts Medical Center,582.0
2020-06-13,Wellington,373.0
2020-06-13,Wollaston,427.0
2020-06-13,Wonderland,1242.0
2020-06-13,Wood Island,331.0
2020-06-13,World Trade Center,65.0
2020-06-14,Airport,1395.0
2020-06-14,Alewife,570.0
2020-06-14,Andrew,741.0
2020-06-14,Aquarium,639.0
2020-06-14,Arlington,275.0
2020-06-14,Ashmont,1065.0
2020-06-14,Assembly,567.0
2020-06-14,Back Bay,887.0
2020-06-14,Beachmont,566.0
2020-06-14,Bowdoin,209.0
2020-06-14,Boylston,404.0
2020-06-14,Braintree,314.0
2020-06-14,Broadway,578.0
2020-06-14,Central,1213.0
2020-06-14,Charles/MGH,819.0
2020-06-14,Chinatown,558.0
2020-06-14,Community College,362.0
2020-06-14,Copley,771.0
2020-06-14,Courthouse,187.0
2020-06-14,Davis,681.0
2020-06-14,Downtown Crossing,1432.0
2020-06-14,Fields Corner,854.0
2020-06-14,Forest Hills,1301.0
2020-06-14,Government Center,417.0
2020-06-14,Green Street,197.0
2020-06-14,Harvard,1102.0
2020-06-14,Haymarket,1154.0
2020-06-14,Hynes Convention Center,428.0
2020-06-14,JFK/UMass,714.0
2020-06-14,Jackson Square,728.0
2020-06-14,Kendall/MIT,472.0
2020-06-14,Kenmore,591.0
2020-06-14,Malden Center,1021.0
2020-06-14,Massachusetts Avenue,560.0
2020-06-14,Maverick,1928.0
2020-06-14,North Quincy,369.0
2020-06-14,North Station,1292.0
2020-06-14,Oak Grove,371.0
2020-06-14,Orient Heights,732.0
2020-06-14,Park Street,1120.0
2020-06-14,Porter,533.0
2020-06-14,Prudential,151.0
2020-06-14,Quincy Adams,209.0
2020-06-14,Quincy Center,746.0
2020-06-14,Revere Beach,564.0
2020-06-14,Riverside,9.0
2020-06-14,Roxbury Crossing,337.0
2020-06-14,Ruggles,695.0
2020-06-14,Savin Hill,264.0
2020-06-14,Shawmut,239.0
2020-06-14,South Station,1135.0
2020-06-14,State Street,831.0
2020-06-14,Stony Brook,234.0
2020-06-14,Suffolk Downs,148.0
2020-06-14,Sullivan Square,981.0
2020-06-14,Symphony,114.0
2020-06-14,Tufts Medical Center,521.0
2020-06-14,Wellington,551.0
2020-06-14,Wollaston,349.0
2020-06-14,Wonderland,968.0
2020-06-14,Wood Island,346.0
2020-06-14,World Trade Center,54.0
2020-06-15,Airport,1966.0
2020-06-15,Alewife,1051.0
2020-06-15,Andrew,1471.0
2020-06-15,Aquarium,855.0
2020-06-15,Arlington,538.0
2020-06-15,Ashmont,2255.0
2020-06-15,Assembly,789.0
2020-06-15,Back Bay,1576.0
2020-06-15,Beachmont,908.0
2020-06-15,Bowdoin,590.0
2020-06-15,Boylston,564.0
2020-06-15,Braintree,802.0
2020-06-15,Broadway,938.0
2020-06-15,Central,2072.0
2020-06-15,Charles/MGH,2274.0
2020-06-15,Chinatown,814.0
2020-06-15,Community College,505.0
2020-06-15,Copley,1064.0
2020-06-15,Courthouse,317.0
2020-06-15,Davis,1063.0
2020-06-15,Downtown Crossing,3223.0
2020-06-15,Fields Corner,1287.0
2020-06-15,Forest Hills,2570.0
2020-06-15,Government Center,847.0
2020-06-15,Green Street,241.0
2020-06-15,Harvard,1667.0
2020-06-15,Haymarket,2054.0
2020-06-15,Hynes Convention Center,665.0
2020-06-15,JFK/UMass,1049.0
2020-06-15,Jackson Square,1253.0
2020-06-15,Kendall/MIT,1201.0
2020-06-15,Kenmore,713.0
2020-06-15,Malden Center,2040.0
2020-06-15,Massachusetts Avenue,1058.0
2020-06-15,Maverick,3211.0
2020-06-15,North Quincy,861.0
2020-06-15,North Station,2511.0
2020-06-15,Oak Grove,768.0
2020-06-15,Orient Heights,1193.0
2020-06-15,Park Street,1598.0
2020-06-15,Porter,741.0
2020-06-15,Prudential,254.0
2020-06-15,Quincy Adams,514.0
2020-06-15,Quincy Center,1513.0
2020-06-15,Revere Beach,1039.0
2020-06-15,Riverside,94.0
2020-06-15,Roxbury Crossing,681.0
2020-06-15,Ruggles,1385.0
2020-06-15,Savin Hill,433.0
2020-06-15,Shawmut,557.0
2020-06-15,South Station,2187.0
2020-06-15,State Street,1989.0
2020-06-15,Stony Brook,390.0
2020-06-15,Suffolk Downs,235.0
2020-06-15,Sullivan Square,1876.0
2020-06-15,Symphony,197.0
2020-06-15,Tufts Medical Center,1155.0
2020-06-15,Wellington,1152.0
2020-06-15,Wollaston,657.0
2020-06-15,Wonderland,1720.0
2020-06-15,Wood Island,516.0
2020-06-15,World Trade Center,123.0
2020-06-16,Airport,1985.0
2020-06-16,Alewife,1069.0
2020-06-16,Andrew,1482.0
2020-06-16,Aquarium,983.0
2020-06-16,Arlington,578.0
2020-06-16,Ashmont,2360.0
2020-06-16,Assembly,819.0
2020-06-16,Back Bay,1606.0
2020-06-16,Beachmont,972.0
2020-06-16,Bowdoin,606.0
2020-06-16,Boylston,542.0
2020-06-16,Braintree,812.0
2020-06-16,Broadway,1042.0
2020-06-16,Central,2056.0
2020-06-16,Charles/MGH,2430.0
2020-06-16,Chinatown,779.0
2020-06-16,Community College,560.0
2020-06-16,Copley,1216.0
2020-06-16,Courthouse,330.0
2020-06-16,Davis,1121.0
2020-06-16,Downtown Crossing,3481.0
2020-06-16,Fields Corner,1370.0
2020-06-16,Forest Hills,2702.0
2020-06-16,Government Center,965.0
2020-06-16,Green Street,324.0
2020-06-16,Harvard,1708.0
2020-06-16,Haymarket,2205.0
2020-06-16,Hynes Convention Center,701.0
2020-06-16,JFK/UMass,1178.0
2020-06-16,Jackson Square,1300.0
2020-06-16,Kendall/MIT,1299.0
2020-06-16,Kenmore,749.0
2020-06-16,Malden Center,2058.0
2020-06-16,Massachusetts Avenue,1059.0
2020-06-16,Maverick,3311.0
2020-06-16,North Quincy,780.0
2020-06-16,North Station,2594.0
2020-06-16,Oak Grove,751.0
2020-06-16,Orient Heights,968.0
2020-06-16,Park Street,1682.0
2020-06-16,Porter,750.0
2020-06-16,Prudential,239.0
2020-06-16,Quincy Adams,510.0
2020-06-16,Quincy Center,1546.0
2020-06-16,Revere Beach,1052.0
2020-06-16,Riverside,145.0
2020-06-16,Roxbury Crossing,678.0
2020-06-16,Ruggles,1392.0
2020-06-16,Savin Hill,425.0
2020-06-16,Shawmut,519.0
2020-06-16,South Station,2300.0
2020-06-16,State Street,2011.0
2020-06-16,Stony Brook,434.0
2020-06-16,Suffolk Downs,225.0
2020-06-16,Sullivan Square,1964.0
2020-06-16,Symphony,187.0
2020-06-16,Tufts Medical Center,1165.0
2020-06-16,Wellington,1223.0
2020-06-16,Wollaston,575.0
2020-06-16,Wonderland,1886.0
2020-06-16,Wood Island,589.0
2020-06-16,World Trade Center,98.0
2020-06-17,Airport,2053.0
2020-06-17,Alewife,1063.0
2020-06-17,Andrew,1178.0
2020-06-17,Aquarium,985.0
2020-06-17,Arlington,573.0
2020-06-17,Ashmont,2130.0
2020-06-17,Assembly,798.0
2020-06-17,Back Bay,1675.0
2020-06-17,Beachmont,984.0
2020-06-17,Bowdoin,612.0
2020-06-17,Boylston,554.0
2020-06-17,Braintree,811.0
2020-06-17,Broadway,1052.0
2020-06-17,Central,2098.0
2020-06-17,Charles/MGH,2448.0
2020-06-17,Chinatown,769.0
2020-06-17,Community College,549.0
2020-06-17,Copley,1239.0
2020-06-17,Courthouse,338.0
2020-06-17,Davis,1089.0
2020-06-17,Downtown Crossing,3491.0
2020-06-17,Fields Corner,1150.0
2020-06-17,Forest Hills,2745.0
2020-06-17,Government Center,913.0
2020-06-17,Green Street,389.0
2020-06-17,Harvard,1536.0
2020-06-17,Haymarket,2183.0
2020-06-17,Hynes Convention Center,691.0
2020-06-17,JFK/UMass,1141.0
2020-06-17,Jackson Square,1376.0
2020-06-17,Kendall/MIT,1292.0
2020-06-17,Kenmore,755.0
2020-06-17,Malden Center,2055.0
2020-06-17,Massachusetts Avenue,1204.0
2020-06-17,Maverick,3400.0
2020-06-17,North Quincy,874.0
2020-06-17,North Station,2611.0
2020-06-17,Oak Grove,779.0
2020-06-17,Orient Heights,1218.0
2020-06-17,Park Street,1592.0
2020-06-17,Porter,710.0
2020-06-17,Prudential,247.0
2020-06-17,Quincy Adams,524.0
2020-06-17,Quincy Center,1390.0
2020-06-17,Revere Beach,1172.0
2020-06-17,Riverside,137.0
2020-06-17,Roxbury Crossing,764.0
2020-06-17,Ruggles,1446.0
2020-06-17,Savin Hill,450.0
2020-06-17,Shawmut,524.0
2020-06-17,South Station,2143.0
2020-06-17,State Street,2085.0
2020-06-17,Stony Brook,422.0
2020-06-17,Suffolk Downs,235.0
2020-06-17,Sullivan Square,1952.0
2020-06-17,Symphony,192.0
2020-06-17,Tufts Medical Center,1126.0
2020-06-17,Wellington,1215.0
2020-06-17,Wollaston,594.0
2020-06-17,Wonderland,1794.0
2020-06-17,Wood Island,601.0
2020-06-17,World Trade Center,109.0
2020-06-18,Airport,1999.0
2020-06-18,Alewife,1061.0
2020-06-18,Andrew,1202.0
2020-06-18,Aquarium,1024.0
2020-06-18,Arlington,624.0
2020-06-18,Ashmont,2326.0
2020-06-18,Assembly,765.0
2020-06-18,Back Bay,1742.0
2020-06-18,Beachmont,969.0
2020-06-18,Bowdoin,632.0
2020-06-18,Boylston,551.0
2020-06-18,Braintree,7.0
2020-06-18,Broadway,1047.0
2020-06-18,Central,2154.0
2020-06-18,Charles/MGH,2481.0
2020-06-18,Chinatown,766.0
2020-06-18,Community College,505.0
2020-06-18,Copley,1229.0
2020-06-18,Courthouse,372.0
2020-06-18,Davis,1236.0
2020-06-18,Downtown Crossing,3347.0
2020-06-18,Fields Corner,1374.0
2020-06-18,Forest Hills,2658.0
2020-06-18,Government Center,903.0
2020-06-18,Green Street,400.0
2020-06-18,Harvard,1753.0
2020-06-18,Haymarket,2153.0
2020-06-18,Hynes Convention Center,750.0
2020-06-18,JFK/UMass,1174.0
2020-06-18,Jackson Square,1341.0
2020-06-18,Kendall/MIT,1381.0
2020-06-18,Kenmore,766.0
2020-06-18,Malden Center,2098.0
2020-06-18,Massachusetts Avenue,1141.0
2020-06-18,Maverick,3503.0
2020-06-18,North Quincy,856.0
2020-06-18,North Station,2604.0
2020-06-18,Oak Grove,760.0
2020-06-18,Orient Heights,1336.0
2020-06-18,Park Street,1754.0
2020-06-18,Porter,768.0
2020-06-18,Prudential,263.0
2020-06-18,Quincy Adams,23.0
2020-06-18,Quincy Center,2561.0
2020-06-18,Revere Beach,1173.0
2020-06-18,Riverside,124.0
2020-06-18,Roxbury Crossing,775.0
2020-06-18,Ruggles,1451.0
2020-06-18,Savin Hill,479.0
2020-06-18,Shawmut,502.0
2020-06-18,South Station,2204.0
2020-06-18,State Street,2213.0
2020-06-18,Stony Brook,441.0
2020-06-18,Suffolk Downs,254.0
2020-06-18,Sullivan Square,2023.0
2020-06-18,Symphony,189.0
2020-06-18,Tufts Medical Center,1138.0
2020-06-18,Wellington,1226.0
2020-06-18,Wollaston,722.0
2020-06-18,Wonderland,1911.0
2020-06-18,Wood Island,579.0
2020-06-18,World Trade Center,116.0
2020-06-19,Airport,2190.0
2020-06-19,Alewife,1129.0
2020-06-19,Andrew,1615.0
2020-06-19,Aquarium,1011.0
2020-06-19,Arlington,640.0
2020-06-19,Ashmont,2351.0
2020-06-19,Assembly,792.0
2020-06-19,Back Bay,1808.0
2020-06-19,Beachmont,1065.0
2020-06-19,Bowdoin,595.0
2020-06-19,Boylston,567.0
2020-06-19,Braintree,22.0
2020-06-19,Broadway,1097.0
2020-06-19,Central,2343.0
2020-06-19,Charles/MGH,2508.0
2020-06-19,Chinatown,816.0
2020-06-19,Community College,503.0
2020-06-19,Copley,1316.0
2020-06-19,Courthouse,365.0
2020-06-19,Davis,1342.0
2020-06-19,Downtown Crossing,3713.0
2020-06-19,Fields Corner,1901.0
2020-06-19,Forest Hills,2751.0
2020-06-19,Government Center,929.0
2020-06-19,Green Street,406.0
2020-06-19,Harvard,1985.0
2020-06-19,Haymarket,2657.0
2020-06-19,Hynes Convention Center,819.0
2020-06-19,JFK/UMass,1179.0
2020-06-19,Jackson Square,1353.0
2020-06-19,Kendall/MIT,1362.0
2020-06-19,Kenmore,840.0
2020-06-19,Malden Center,2169.0
2020-06-19,Massachusetts Avenue,1168.0
2020-06-19,Maverick,3714.0
2020-06-19,North Quincy,834.0
2020-06-19,North Station,2686.0
2020-06-19,Oak Grove,821.0
2020-06-19,Orient Heights,1269.0
2020-06-19,Park Street,1849.0
2020-06-19,Porter,876.0
2020-06-19,Prudential,257.0
2020-06-19,Quincy Adams,42.0
2020-06-19,Quincy Center,2627.0
2020-06-19,Revere Beach,715.0
2020-06-19,Riverside,115.0
2020-06-19,Roxbury Crossing,748.0
2020-06-19,Ruggles,1497.0
2020-06-19,Savin Hill,491.0
2020-06-19,Shawmut,546.0
2020-06-19,South Station,2256.0
2020-06-19,State Street,2075.0
2020-06-19,Stony Brook,512.0
2020-06-19,Suffolk Downs,255.0
2020-06-19,Sullivan Square,2086.0
2020-06-19,Symphony,214.0
2020-06-19,Tufts Medical Center,1084.0
2020-06-19,Wellington,1228.0
2020-06-19,Wollaston,627.0
2020-06-19,Wonderland,1838.0
2020-06-19,Wood Island,612.0
2020-06-19,World Trade Center,113.0
2020-06-20,Airport,1810.0
2020-06-20,Alewife,782.0
2020-06-20,Andrew,947.0
2020-06-20,Aquarium,863.0
2020-06-20,Arlington,413.0
2020-06-20,Ashmont,1585.0
2020-06-20,Assembly,741.0
2020-06-20,Back Bay,1375.0
2020-06-20,Beachmont,798.0
2020-06-20,Bowdoin,347.0
2020-06-20,Boylston,440.0
2020-06-20,Broadway,711.0
2020-06-20,Central,1747.0
2020-06-20,Charles/MGH,1068.0
2020-06-20,Chinatown,627.0
2020-06-20,Community College,438.0
2020-06-20,Copley,1099.0
2020-06-20,Courthouse,307.0
2020-06-20,Davis,961.0
2020-06-20,Downtown Crossing,2699.0
2020-06-20,Fields Corner,1115.0
2020-06-20,Forest Hills,1913.0
2020-06-20,Government Center,509.0
2020-06-20,Green Street,267.0
2020-06-20,Harvard,1454.0
2020-06-20,Haymarket,2097.0
2020-06-20,Hynes Convention Center,678.0
2020-06-20,JFK/UMass,917.0
2020-06-20,Jackson Square,985.0
2020-06-20,Kendall/MIT,917.0
2020-06-20,Kenmore,1309.0
2020-06-20,Malden Center,1413.0
2020-06-20,Massachusetts Avenue,774.0
2020-06-20,Maverick,2913.0
2020-06-20,North Quincy,639.0
2020-06-20,North Station,1641.0
2020-06-20,Oak Grove,553.0
2020-06-20,Orient Heights,477.0
